print_page,year,word_count,gender,,,,,,,,,,,,,,,,,
12,1996,710,male,,,,,,,,,,,,,,,,,
40,1996,214,male,,,,,,,,,,,,,,,,,
10,1996,297,male,,,,,,,,,,,,,,,,,
10,1996,111,male,,,,,,,,,,,,,,,,,
7,1996,176,male,,,,,,,,,,,,,,,,,
22,1996,528,female,,,,,,,,,,,,,,,,,
51,1996,248,female,,,,,,,,,,,,,,,,,
22,1996,373,male,,,,,,,,,,,,,,,,,
18,1996,576,male,,,,,,,,,,,,,,,,,
18,1996,676,female,,,,,,,,,,,,,,,,,
39,1996,425,male,,,,,,,,,,,,,,,,,
7,1996,1251,male,,,,,,,,,,,,,,,,,
8,1996,369,female,,,,,,,,,,,,,,,,,
19,1996,938,male,,,,,,,,,,,,,,,,,
10,1996,320,male,,,,,,,,,,,,,,,,,
27,1996,389,male,,,,,,,,,,,,,,,,,
54,1996,252,female,,,,,,,,,,,,,,,,,
5,1996,524,male,,,,,,,,,,,,,,,,,
12,1996,179,male,,,,,,,,,,,,,,,,,
9,1996,313,male,,,,,,,,,,,,,,,,,
9,1996,220,male,,,,,,,,,,,,,,,,,
44,1996,291,male,,,,,,,,,,,,,,,,,
10,1996,155,male,,,,,,,,,,,,,,,,,
14,1996,451,male,,,,,,,,,,,,,,,,,
32,1996,291,male,,,,,,,,,,,,,,,,,
19,1996,706,male,,,,,,,,,,,,,,,,,
21,1996,787,male,,,,,,,,,,,,,,,,,
26,1996,156,female,,,,,,,,,,,,,,,,,
37,1996,357,male,,,,,,,,,,,,,,,,,
8,1996,246,male,,,,,,,,,,,,,,,,,
45,1996,308,male,,,,,,,,,,,,,,,,,
23,1996,162,female,,,,,,,,,,,,,,,,,
7,1996,299,male,,,,,,,,,,,,,,,,,
48,1996,269,male,,,,,,,,,,,,,,,,,
12,1996,384,male,,,,,,,,,,,,,,,,,
38,1996,174,male,,,,,,,,,,,,,,,,,
20,1996,172,male,,,,,,,,,,,,,,,,,
32,1996,599,male,,,,,,,,,,,,,,,,,
17,1996,432,male,,,,,,,,,,,,,,,,,
12,1996,897,female,,,,,,,,,,,,,,,,,
6,1996,177,male,,,,,,,,,,,,,,,,,
25,1996,184,male,,,,,,,,,,,,,,,,,
25,1996,565,male,,,,,,,,,,,,,,,,,
15,1996,442,male,,,,,,,,,,,,,,,,,
39,1996,641,female,,,,,,,,,,,,,,,,,
18,1996,362,male,,,,,,,,,,,,,,,,,
10,1996,232,male,,,,,,,,,,,,,,,,,
13,1996,467,male,,,,,,,,,,,,,,,,,
1,1996,2020,male,,,,,,,,,,,,,,,,,
58,1996,235,male,,,,,,,,,,,,,,,,,
8,1996,364,female,,,,,,,,,,,,,,,,,
12,1996,154,male,,,,,,,,,,,,,,,,,
21,1996,1177,female,,,,,,,,,,,,,,,,,
12,1996,220,male,,,,,,,,,,,,,,,,,
23,1996,224,male,,,,,,,,,,,,,,,,,
40,1996,249,male,,,,,,,,,,,,,,,,,
18,1996,436,male,,,,,,,,,,,,,,,,,
21,1996,374,male,,,,,,,,,,,,,,,,,
5,1996,658,male,,,,,,,,,,,,,,,,,
26,1996,776,male,,,,,,,,,,,,,,,,,
6,1996,93,male,,,,,,,,,,,,,,,,,
16,1996,353,female,,,,,,,,,,,,,,,,,
44,1996,702,male,,,,,,,,,,,,,,,,,
21,1996,165,female,,,,,,,,,,,,,,,,,
30,1996,406,female,,,,,,,,,,,,,,,,,
7,1996,360,male,,,,,,,,,,,,,,,,,
5,1996,392,male,,,,,,,,,,,,,,,,,
25,1996,135,male,,,,,,,,,,,,,,,,,
7,1996,527,male,,,,,,,,,,,,,,,,,
14,1996,174,male,,,,,,,,,,,,,,,,,
12,1996,250,male,,,,,,,,,,,,,,,,,
12,1996,318,male,,,,,,,,,,,,,,,,,
12,1996,347,male,,,,,,,,,,,,,,,,,
27,1996,149,female,,,,,,,,,,,,,,,,,
12,1996,370,male,,,,,,,,,,,,,,,,,
10,1996,484,male,,,,,,,,,,,,,,,,,
50,1996,816,male,,,,,,,,,,,,,,,,,
9,1996,297,female,,,,,,,,,,,,,,,,,
38,1996,419,male,,,,,,,,,,,,,,,,,
44,1996,207,female,,,,,,,,,,,,,,,,,
23,1996,342,male,,,,,,,,,,,,,,,,,
11,1996,256,male,,,,,,,,,,,,,,,,,
49,1996,534,male,,,,,,,,,,,,,,,,,
58,1996,267,male,,,,,,,,,,,,,,,,,
26,1996,275,male,,,,,,,,,,,,,,,,,
9,1996,109,male,,,,,,,,,,,,,,,,,
18,1996,367,male,,,,,,,,,,,,,,,,,
20,1996,614,female,,,,,,,,,,,,,,,,,
10,1996,335,male,,,,,,,,,,,,,,,,,
44,1996,212,male,,,,,,,,,,,,,,,,,
8,1996,123,male,,,,,,,,,,,,,,,,,
50,1996,753,male,,,,,,,,,,,,,,,,,
6,1996,362,male,,,,,,,,,,,,,,,,,
9,1996,144,male,,,,,,,,,,,,,,,,,
21,1996,354,male,,,,,,,,,,,,,,,,,
21,1996,149,male,,,,,,,,,,,,,,,,,
1,1996,1661,male,,,,,,,,,,,,,,,,,
31,1996,698,male,,,,,,,,,,,,,,,,,
44,1996,336,male,,,,,,,,,,,,,,,,,
10,1996,210,male,,,,,,,,,,,,,,,,,
44,1996,364,female,,,,,,,,,,,,,,,,,
44,1996,359,male,,,,,,,,,,,,,,,,,
24,1996,201,male,,,,,,,,,,,,,,,,,
17,1996,182,male,,,,,,,,,,,,,,,,,
7,1996,405,male,,,,,,,,,,,,,,,,,
33,1996,393,male,,,,,,,,,,,,,,,,,
23,1996,682,male,,,,,,,,,,,,,,,,,
20,1996,115,male,,,,,,,,,,,,,,,,,
11,1996,272,male,,,,,,,,,,,,,,,,,
21,1996,499,male,,,,,,,,,,,,,,,,,
7,1996,207,male,,,,,,,,,,,,,,,,,
36,1996,306,male,,,,,,,,,,,,,,,,,
11,1996,296,male,,,,,,,,,,,,,,,,,
10,1996,253,female,,,,,,,,,,,,,,,,,
6,1996,378,male,,,,,,,,,,,,,,,,,
20,1996,366,female,,,,,,,,,,,,,,,,,
26,1996,652,male,,,,,,,,,,,,,,,,,
10,1996,678,male,,,,,,,,,,,,,,,,,
17,1996,372,male,,,,,,,,,,,,,,,,,
52,1996,598,male,,,,,,,,,,,,,,,,,
40,1996,310,male,,,,,,,,,,,,,,,,,
27,1996,403,male,,,,,,,,,,,,,,,,,
36,1996,264,female,,,,,,,,,,,,,,,,,
21,1996,179,male,,,,,,,,,,,,,,,,,
13,1996,186,male,,,,,,,,,,,,,,,,,
48,1996,294,female,,,,,,,,,,,,,,,,,
10,1996,931,female,,,,,,,,,,,,,,,,,
27,1996,473,male,,,,,,,,,,,,,,,,,
52,1996,361,female,,,,,,,,,,,,,,,,,
68,1996,345,male,,,,,,,,,,,,,,,,,
13,1996,295,male,,,,,,,,,,,,,,,,,
31,1996,485,male,,,,,,,,,,,,,,,,,
46,1996,334,male,,,,,,,,,,,,,,,,,
18,1996,807,male,,,,,,,,,,,,,,,,,
18,1996,546,male,,,,,,,,,,,,,,,,,
7,1996,539,male,,,,,,,,,,,,,,,,,
8,1996,968,male,,,,,,,,,,,,,,,,,
39,1996,223,male,,,,,,,,,,,,,,,,,
42,1996,170,male,,,,,,,,,,,,,,,,,
46,1996,267,male,,,,,,,,,,,,,,,,,
8,1996,524,male,,,,,,,,,,,,,,,,,
32,1996,231,male,,,,,,,,,,,,,,,,,
6,1996,503,male,,,,,,,,,,,,,,,,,
10,1996,612,female,,,,,,,,,,,,,,,,,
56,1996,250,male,,,,,,,,,,,,,,,,,
23,1996,232,male,,,,,,,,,,,,,,,,,
14,1996,498,male,,,,,,,,,,,,,,,,,
30,1996,349,male,,,,,,,,,,,,,,,,,
15,1996,2769,male,,,,,,,,,,,,,,,,,
19,1996,316,male,,,,,,,,,,,,,,,,,
44,1996,295,female,,,,,,,,,,,,,,,,,
51,1996,159,female,,,,,,,,,,,,,,,,,
11,1996,403,female,,,,,,,,,,,,,,,,,
27,1996,280,male,,,,,,,,,,,,,,,,,
7,1996,111,male,,,,,,,,,,,,,,,,,
45,1996,252,male,,,,,,,,,,,,,,,,,
11,1996,240,female,,,,,,,,,,,,,,,,,
20,1996,1366,male,,,,,,,,,,,,,,,,,
7,1996,667,male,,,,,,,,,,,,,,,,,
19,1996,465,male,,,,,,,,,,,,,,,,,
30,1996,828,male,,,,,,,,,,,,,,,,,
10,1996,641,male,,,,,,,,,,,,,,,,,
19,1996,490,male,,,,,,,,,,,,,,,,,
17,1996,1351,male,,,,,,,,,,,,,,,,,
44,1996,556,male,,,,,,,,,,,,,,,,,
44,1996,245,male,,,,,,,,,,,,,,,,,
41,1996,180,male,,,,,,,,,,,,,,,,,
13,1996,176,male,,,,,,,,,,,,,,,,,
13,1996,276,male,,,,,,,,,,,,,,,,,
26,1996,1143,male,,,,,,,,,,,,,,,,,
12,1996,173,male,,,,,,,,,,,,,,,,,
30,1996,243,female,,,,,,,,,,,,,,,,,
19,1996,173,male,,,,,,,,,,,,,,,,,
12,1996,2320,male,,,,,,,,,,,,,,,,,
11,1996,319,male,,,,,,,,,,,,,,,,,
12,1996,497,male,,,,,,,,,,,,,,,,,
6,1996,380,male,,,,,,,,,,,,,,,,,
49,1996,173,male,,,,,,,,,,,,,,,,,
50,1996,516,male,,,,,,,,,,,,,,,,,
9,1996,464,male,,,,,,,,,,,,,,,,,
12,1996,293,female,,,,,,,,,,,,,,,,,
36,1996,191,male,,,,,,,,,,,,,,,,,
18,1996,549,male,,,,,,,,,,,,,,,,,
26,1996,739,male,,,,,,,,,,,,,,,,,
7,1996,412,male,,,,,,,,,,,,,,,,,
11,1996,318,male,,,,,,,,,,,,,,,,,
22,1996,534,male,,,,,,,,,,,,,,,,,
62,1996,1504,male,,,,,,,,,,,,,,,,,
50,1996,353,male,,,,,,,,,,,,,,,,,
19,1996,157,female,,,,,,,,,,,,,,,,,
16,1996,1214,male,,,,,,,,,,,,,,,,,
13,1996,1297,male,,,,,,,,,,,,,,,,,
33,1996,197,male,,,,,,,,,,,,,,,,,
33,1996,609,male,,,,,,,,,,,,,,,,,
23,1996,361,male,,,,,,,,,,,,,,,,,
18,1996,181,male,,,,,,,,,,,,,,,,,
1,1996,1125,female,,,,,,,,,,,,,,,,,
8,1996,588,male,,,,,,,,,,,,,,,,,
10,1996,279,female,,,,,,,,,,,,,,,,,
19,1996,389,male,,,,,,,,,,,,,,,,,
48,1996,692,male,,,,,,,,,,,,,,,,,
17,1996,1350,male,,,,,,,,,,,,,,,,,
9,1996,193,female,,,,,,,,,,,,,,,,,
7,1996,527,male,,,,,,,,,,,,,,,,,
9,1996,394,male,,,,,,,,,,,,,,,,,
9,1996,510,male,,,,,,,,,,,,,,,,,
35,1996,447,male,,,,,,,,,,,,,,,,,
16,1996,432,male,,,,,,,,,,,,,,,,,
8,1996,859,male,,,,,,,,,,,,,,,,,
7,1996,127,male,,,,,,,,,,,,,,,,,
7,1996,776,male,,,,,,,,,,,,,,,,,
14,1996,219,female,,,,,,,,,,,,,,,,,
21,1996,548,male,,,,,,,,,,,,,,,,,
14,1996,468,male,,,,,,,,,,,,,,,,,
49,1996,151,male,,,,,,,,,,,,,,,,,
38,1996,291,male,,,,,,,,,,,,,,,,,
12,1996,487,male,,,,,,,,,,,,,,,,,
20,1996,428,male,,,,,,,,,,,,,,,,,
8,1996,787,male,,,,,,,,,,,,,,,,,
11,1996,210,female,,,,,,,,,,,,,,,,,
23,1996,678,male,,,,,,,,,,,,,,,,,
10,1996,722,male,,,,,,,,,,,,,,,,,
48,1996,568,female,,,,,,,,,,,,,,,,,
17,1996,299,male,,,,,,,,,,,,,,,,,
15,1996,234,male,,,,,,,,,,,,,,,,,
10,1996,361,male,,,,,,,,,,,,,,,,,
26,1996,674,female,,,,,,,,,,,,,,,,,
12,1996,191,male,,,,,,,,,,,,,,,,,
15,1996,322,male,,,,,,,,,,,,,,,,,
14,1996,685,female,,,,,,,,,,,,,,,,,
11,1996,205,female,,,,,,,,,,,,,,,,,
12,1996,167,female,,,,,,,,,,,,,,,,,
38,1996,438,male,,,,,,,,,,,,,,,,,
45,1996,576,male,,,,,,,,,,,,,,,,,
32,1996,306,male,,,,,,,,,,,,,,,,,
22,1996,360,male,,,,,,,,,,,,,,,,,
8,1996,661,female,,,,,,,,,,,,,,,,,
7,1996,150,female,,,,,,,,,,,,,,,,,
21,1996,310,female,,,,,,,,,,,,,,,,,
54,1996,376,male,,,,,,,,,,,,,,,,,
25,1996,353,male,,,,,,,,,,,,,,,,,
19,1996,724,male,,,,,,,,,,,,,,,,,
67,1996,645,male,,,,,,,,,,,,,,,,,
46,1996,784,male,,,,,,,,,,,,,,,,,
9,1996,178,male,,,,,,,,,,,,,,,,,
9,1996,195,female,,,,,,,,,,,,,,,,,
11,1996,421,male,,,,,,,,,,,,,,,,,
23,1996,406,male,,,,,,,,,,,,,,,,,
11,1996,237,male,,,,,,,,,,,,,,,,,
23,1996,740,male,,,,,,,,,,,,,,,,,
42,1996,438,female,,,,,,,,,,,,,,,,,
9,1996,678,male,,,,,,,,,,,,,,,,,
9,1996,1022,female,,,,,,,,,,,,,,,,,
21,1996,522,male,,,,,,,,,,,,,,,,,
10,1996,215,male,,,,,,,,,,,,,,,,,
45,1996,424,male,,,,,,,,,,,,,,,,,
42,1996,762,male,,,,,,,,,,,,,,,,,
22,1996,997,male,,,,,,,,,,,,,,,,,
8,1996,192,male,,,,,,,,,,,,,,,,,
10,1996,275,male,,,,,,,,,,,,,,,,,
19,1996,495,male,,,,,,,,,,,,,,,,,
17,1996,709,male,,,,,,,,,,,,,,,,,
24,1996,471,male,,,,,,,,,,,,,,,,,
24,1996,296,male,,,,,,,,,,,,,,,,,
50,1996,114,female,,,,,,,,,,,,,,,,,
6,1996,153,male,,,,,,,,,,,,,,,,,
13,1996,475,female,,,,,,,,,,,,,,,,,
10,1996,191,male,,,,,,,,,,,,,,,,,
25,1996,360,male,,,,,,,,,,,,,,,,,
19,1996,385,male,,,,,,,,,,,,,,,,,
54,1996,239,male,,,,,,,,,,,,,,,,,
8,1996,164,male,,,,,,,,,,,,,,,,,
18,1996,496,female,,,,,,,,,,,,,,,,,
11,1996,216,male,,,,,,,,,,,,,,,,,
15,1996,323,male,,,,,,,,,,,,,,,,,
47,1996,138,male,,,,,,,,,,,,,,,,,
9,1996,811,female,,,,,,,,,,,,,,,,,
52,1996,677,male,,,,,,,,,,,,,,,,,
33,1996,2034,female,,,,,,,,,,,,,,,,,
57,1996,194,male,,,,,,,,,,,,,,,,,
32,1996,587,male,,,,,,,,,,,,,,,,,
10,1996,311,male,,,,,,,,,,,,,,,,,
47,1996,336,male,,,,,,,,,,,,,,,,,
33,1996,390,male,,,,,,,,,,,,,,,,,
32,1996,88,male,,,,,,,,,,,,,,,,,
30,1996,390,male,,,,,,,,,,,,,,,,,
32,1996,87,male,,,,,,,,,,,,,,,,,
9,1996,233,male,,,,,,,,,,,,,,,,,
10,1996,835,female,,,,,,,,,,,,,,,,,
12,1996,149,female,,,,,,,,,,,,,,,,,
10,1996,208,female,,,,,,,,,,,,,,,,,
12,1996,738,male,,,,,,,,,,,,,,,,,
19,1996,951,female,,,,,,,,,,,,,,,,,
50,1996,433,male,,,,,,,,,,,,,,,,,
7,1996,891,male,,,,,,,,,,,,,,,,,
22,1996,126,female,,,,,,,,,,,,,,,,,
15,1996,216,male,,,,,,,,,,,,,,,,,
32,1996,96,male,,,,,,,,,,,,,,,,,
27,1996,306,male,,,,,,,,,,,,,,,,,
32,1996,138,female,,,,,,,,,,,,,,,,,
31,1996,124,male,,,,,,,,,,,,,,,,,
8,1996,572,male,,,,,,,,,,,,,,,,,
19,1996,197,male,,,,,,,,,,,,,,,,,
12,1996,513,male,,,,,,,,,,,,,,,,,
5,1996,243,male,,,,,,,,,,,,,,,,,
7,1996,534,female,,,,,,,,,,,,,,,,,
6,1996,203,male,,,,,,,,,,,,,,,,,
9,1996,379,male,,,,,,,,,,,,,,,,,
26,1996,393,male,,,,,,,,,,,,,,,,,
25,1996,275,male,,,,,,,,,,,,,,,,,
12,1996,434,male,,,,,,,,,,,,,,,,,
13,1996,288,female,,,,,,,,,,,,,,,,,
40,1996,349,male,,,,,,,,,,,,,,,,,
46,1996,156,male,,,,,,,,,,,,,,,,,
10,1996,502,male,,,,,,,,,,,,,,,,,
15,1996,1265,male,,,,,,,,,,,,,,,,,
45,1996,217,male,,,,,,,,,,,,,,,,,
13,1996,650,male,,,,,,,,,,,,,,,,,
7,1996,677,male,,,,,,,,,,,,,,,,,
39,1996,292,male,,,,,,,,,,,,,,,,,
22,1996,439,male,,,,,,,,,,,,,,,,,
13,1996,786,male,,,,,,,,,,,,,,,,,
45,1996,338,male,,,,,,,,,,,,,,,,,
9,1996,409,male,,,,,,,,,,,,,,,,,
9,1996,210,male,,,,,,,,,,,,,,,,,
9,1996,759,male,,,,,,,,,,,,,,,,,
10,1996,329,male,,,,,,,,,,,,,,,,,
47,1996,142,male,,,,,,,,,,,,,,,,,
8,1996,492,male,,,,,,,,,,,,,,,,,
8,1996,466,male,,,,,,,,,,,,,,,,,
21,1996,2282,male,,,,,,,,,,,,,,,,,
36,1996,147,male,,,,,,,,,,,,,,,,,
7,1996,270,female,,,,,,,,,,,,,,,,,
23,1996,417,male,,,,,,,,,,,,,,,,,
17,1996,258,male,,,,,,,,,,,,,,,,,
6,1996,133,male,,,,,,,,,,,,,,,,,
21,1996,172,female,,,,,,,,,,,,,,,,,
10,1996,1128,male,,,,,,,,,,,,,,,,,
38,1996,232,male,,,,,,,,,,,,,,,,,
6,1996,276,male,,,,,,,,,,,,,,,,,
9,1996,682,male,,,,,,,,,,,,,,,,,
48,1996,169,male,,,,,,,,,,,,,,,,,
41,1996,102,female,,,,,,,,,,,,,,,,,
37,1996,162,male,,,,,,,,,,,,,,,,,
37,1996,321,male,,,,,,,,,,,,,,,,,
7,1996,124,male,,,,,,,,,,,,,,,,,
7,1996,285,female,,,,,,,,,,,,,,,,,
21,1996,380,male,,,,,,,,,,,,,,,,,
11,1996,213,male,,,,,,,,,,,,,,,,,
40,1996,225,female,,,,,,,,,,,,,,,,,
13,1996,97,male,,,,,,,,,,,,,,,,,
19,1996,228,male,,,,,,,,,,,,,,,,,
56,1996,102,male,,,,,,,,,,,,,,,,,
7,1996,243,male,,,,,,,,,,,,,,,,,
7,1996,283,male,,,,,,,,,,,,,,,,,
6,1996,647,female,,,,,,,,,,,,,,,,,
5,1996,670,male,,,,,,,,,,,,,,,,,
11,1996,323,female,,,,,,,,,,,,,,,,,
35,1996,817,male,,,,,,,,,,,,,,,,,
46,1996,402,female,,,,,,,,,,,,,,,,,
18,1996,514,male,,,,,,,,,,,,,,,,,
19,1996,251,male,,,,,,,,,,,,,,,,,
7,1996,214,male,,,,,,,,,,,,,,,,,
23,1996,703,male,,,,,,,,,,,,,,,,,
37,1996,419,male,,,,,,,,,,,,,,,,,
7,1996,289,male,,,,,,,,,,,,,,,,,
9,1996,238,female,,,,,,,,,,,,,,,,,
7,1996,769,male,,,,,,,,,,,,,,,,,
12,1996,208,male,,,,,,,,,,,,,,,,,
12,1996,417,male,,,,,,,,,,,,,,,,,
23,1996,123,male,,,,,,,,,,,,,,,,,
19,1996,321,male,,,,,,,,,,,,,,,,,
39,1996,215,male,,,,,,,,,,,,,,,,,
15,1996,155,male,,,,,,,,,,,,,,,,,
24,1996,346,male,,,,,,,,,,,,,,,,,
9,1996,407,male,,,,,,,,,,,,,,,,,
5,1996,329,male,,,,,,,,,,,,,,,,,
5,1996,620,male,,,,,,,,,,,,,,,,,
12,1996,119,male,,,,,,,,,,,,,,,,,
24,1996,708,female,,,,,,,,,,,,,,,,,
50,1996,549,male,,,,,,,,,,,,,,,,,
21,1996,477,female,,,,,,,,,,,,,,,,,
10,1996,215,male,,,,,,,,,,,,,,,,,
8,1996,393,male,,,,,,,,,,,,,,,,,
24,1996,712,male,,,,,,,,,,,,,,,,,
16,1996,440,male,,,,,,,,,,,,,,,,,
9,1996,185,male,,,,,,,,,,,,,,,,,
24,1996,580,male,,,,,,,,,,,,,,,,,
12,1996,706,male,,,,,,,,,,,,,,,,,
38,1996,664,male,,,,,,,,,,,,,,,,,
37,1996,300,male,,,,,,,,,,,,,,,,,
37,1996,279,male,,,,,,,,,,,,,,,,,
15,1996,394,male,,,,,,,,,,,,,,,,,
44,1996,131,male,,,,,,,,,,,,,,,,,
7,1996,204,male,,,,,,,,,,,,,,,,,
12,1996,587,female,,,,,,,,,,,,,,,,,
21,1996,210,female,,,,,,,,,,,,,,,,,
9,1996,183,female,,,,,,,,,,,,,,,,,
32,1996,431,male,,,,,,,,,,,,,,,,,
14,1996,355,male,,,,,,,,,,,,,,,,,
20,1996,651,female,,,,,,,,,,,,,,,,,
50,1996,435,male,,,,,,,,,,,,,,,,,
15,1996,252,female,,,,,,,,,,,,,,,,,
17,1996,738,male,,,,,,,,,,,,,,,,,
28,1996,708,male,,,,,,,,,,,,,,,,,
44,1996,522,male,,,,,,,,,,,,,,,,,
38,1996,361,male,,,,,,,,,,,,,,,,,
36,1996,338,male,,,,,,,,,,,,,,,,,
44,1996,217,male,,,,,,,,,,,,,,,,,
45,1996,147,male,,,,,,,,,,,,,,,,,
32,1996,121,male,,,,,,,,,,,,,,,,,
34,1996,287,male,,,,,,,,,,,,,,,,,
15,1996,341,male,,,,,,,,,,,,,,,,,
19,1996,282,male,,,,,,,,,,,,,,,,,
19,1996,140,female,,,,,,,,,,,,,,,,,
8,1996,708,male,,,,,,,,,,,,,,,,,
43,1996,554,male,,,,,,,,,,,,,,,,,
10,1996,242,female,,,,,,,,,,,,,,,,,
7,1996,250,male,,,,,,,,,,,,,,,,,
56,1996,144,female,,,,,,,,,,,,,,,,,
13,1996,520,male,,,,,,,,,,,,,,,,,
16,1996,641,male,,,,,,,,,,,,,,,,,
9,1996,433,male,,,,,,,,,,,,,,,,,
52,1996,656,male,,,,,,,,,,,,,,,,,
15,1996,355,male,,,,,,,,,,,,,,,,,
47,1996,238,male,,,,,,,,,,,,,,,,,
20,1996,279,female,,,,,,,,,,,,,,,,,
18,1996,511,male,,,,,,,,,,,,,,,,,
45,1996,459,male,,,,,,,,,,,,,,,,,
32,1996,619,male,,,,,,,,,,,,,,,,,
27,1996,710,male,,,,,,,,,,,,,,,,,
13,1996,220,male,,,,,,,,,,,,,,,,,
22,1996,462,male,,,,,,,,,,,,,,,,,
9,1996,386,male,,,,,,,,,,,,,,,,,
38,1996,117,male,,,,,,,,,,,,,,,,,
31,1996,272,male,,,,,,,,,,,,,,,,,
6,1996,1131,male,,,,,,,,,,,,,,,,,
12,1996,157,male,,,,,,,,,,,,,,,,,
50,1996,119,male,,,,,,,,,,,,,,,,,
18,1996,391,male,,,,,,,,,,,,,,,,,
1,1996,1149,male,,,,,,,,,,,,,,,,,
9,1996,259,female,,,,,,,,,,,,,,,,,
42,1996,376,male,,,,,,,,,,,,,,,,,
22,1996,558,male,,,,,,,,,,,,,,,,,
62,1996,282,male,,,,,,,,,,,,,,,,,
52,1996,407,female,,,,,,,,,,,,,,,,,
10,1996,628,female,,,,,,,,,,,,,,,,,
49,1996,575,male,,,,,,,,,,,,,,,,,
10,1996,541,female,,,,,,,,,,,,,,,,,
48,1996,393,female,,,,,,,,,,,,,,,,,
49,1996,606,male,,,,,,,,,,,,,,,,,
47,1996,267,female,,,,,,,,,,,,,,,,,
5,1996,167,female,,,,,,,,,,,,,,,,,
27,1996,137,male,,,,,,,,,,,,,,,,,
37,1996,139,female,,,,,,,,,,,,,,,,,
25,1996,658,male,,,,,,,,,,,,,,,,,
22,1996,444,male,,,,,,,,,,,,,,,,,
46,1996,231,male,,,,,,,,,,,,,,,,,
25,1996,189,male,,,,,,,,,,,,,,,,,
56,1996,286,male,,,,,,,,,,,,,,,,,
26,1996,112,male,,,,,,,,,,,,,,,,,
45,1996,194,male,,,,,,,,,,,,,,,,,
6,1996,224,male,,,,,,,,,,,,,,,,,
42,1996,337,male,,,,,,,,,,,,,,,,,
41,1996,346,male,,,,,,,,,,,,,,,,,
31,1996,391,male,,,,,,,,,,,,,,,,,
13,1996,611,female,,,,,,,,,,,,,,,,,
17,1996,357,male,,,,,,,,,,,,,,,,,
16,1996,126,male,,,,,,,,,,,,,,,,,
11,1996,1561,male,,,,,,,,,,,,,,,,,
17,1996,333,female,,,,,,,,,,,,,,,,,
25,1996,576,male,,,,,,,,,,,,,,,,,
13,1996,156,male,,,,,,,,,,,,,,,,,
22,1996,1046,male,,,,,,,,,,,,,,,,,
10,1996,280,male,,,,,,,,,,,,,,,,,
50,1996,232,male,,,,,,,,,,,,,,,,,
46,1996,248,male,,,,,,,,,,,,,,,,,
37,1996,275,male,,,,,,,,,,,,,,,,,
38,1996,209,male,,,,,,,,,,,,,,,,,
38,1996,167,male,,,,,,,,,,,,,,,,,
6,1996,183,male,,,,,,,,,,,,,,,,,
26,1996,820,male,,,,,,,,,,,,,,,,,
8,1996,373,male,,,,,,,,,,,,,,,,,
21,1996,201,male,,,,,,,,,,,,,,,,,
8,1996,336,male,,,,,,,,,,,,,,,,,
23,1996,418,male,,,,,,,,,,,,,,,,,
30,1996,156,male,,,,,,,,,,,,,,,,,
9,1996,177,female,,,,,,,,,,,,,,,,,
25,1996,225,male,,,,,,,,,,,,,,,,,
45,1996,939,male,,,,,,,,,,,,,,,,,
19,1996,424,male,,,,,,,,,,,,,,,,,
40,1996,638,male,,,,,,,,,,,,,,,,,
23,1996,535,male,,,,,,,,,,,,,,,,,
34,1996,661,male,,,,,,,,,,,,,,,,,
11,1996,1070,male,,,,,,,,,,,,,,,,,
32,1996,631,male,,,,,,,,,,,,,,,,,
47,1996,384,male,,,,,,,,,,,,,,,,,
33,1996,2080,male,,,,,,,,,,,,,,,,,
9,1996,1110,male,,,,,,,,,,,,,,,,,
14,1996,208,female,,,,,,,,,,,,,,,,,
46,1996,226,female,,,,,,,,,,,,,,,,,
10,1996,693,male,,,,,,,,,,,,,,,,,
54,1996,261,male,,,,,,,,,,,,,,,,,
1,1996,1228,male,,,,,,,,,,,,,,,,,
6,1996,228,male,,,,,,,,,,,,,,,,,
51,1996,526,male,,,,,,,,,,,,,,,,,
21,1996,400,male,,,,,,,,,,,,,,,,,
31,1996,135,male,,,,,,,,,,,,,,,,,
10,1996,232,female,,,,,,,,,,,,,,,,,
12,1996,531,male,,,,,,,,,,,,,,,,,
19,1996,128,male,,,,,,,,,,,,,,,,,
6,1996,739,male,,,,,,,,,,,,,,,,,
30,1996,1590,male,,,,,,,,,,,,,,,,,
13,1996,212,male,,,,,,,,,,,,,,,,,
20,1996,792,male,,,,,,,,,,,,,,,,,
6,1996,300,female,,,,,,,,,,,,,,,,,
50,1996,224,male,,,,,,,,,,,,,,,,,
31,1996,186,female,,,,,,,,,,,,,,,,,
8,1996,938,male,,,,,,,,,,,,,,,,,
10,1996,420,male,,,,,,,,,,,,,,,,,
12,1996,361,male,,,,,,,,,,,,,,,,,
12,1996,245,male,,,,,,,,,,,,,,,,,
57,1996,357,male,,,,,,,,,,,,,,,,,
50,1996,149,male,,,,,,,,,,,,,,,,,
19,1996,915,male,,,,,,,,,,,,,,,,,
17,1996,187,male,,,,,,,,,,,,,,,,,
52,1996,531,male,,,,,,,,,,,,,,,,,
47,1996,896,male,,,,,,,,,,,,,,,,,
50,1996,670,male,,,,,,,,,,,,,,,,,
8,1996,216,male,,,,,,,,,,,,,,,,,
41,1996,786,male,,,,,,,,,,,,,,,,,
17,1996,297,male,,,,,,,,,,,,,,,,,
13,1996,370,male,,,,,,,,,,,,,,,,,
34,1996,627,male,,,,,,,,,,,,,,,,,
21,1996,429,male,,,,,,,,,,,,,,,,,
23,1996,746,male,,,,,,,,,,,,,,,,,
